customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,ChargeTier,ServiceCount,ChurnFlag,AtRisk
7458-ABCD,Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),56.78,1873.74,No,25-48 months,Mid ($35-65),1,0,0
7844-ABCD,Female,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,27.05,946.75,No,25-48 months,Low (<$35),1,0,0
5741-ABCD,Female,0,No,Yes,23,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.65,2176.95,No,13-24 months,High (>$65),6,0,0
5672-ABCD,Male,0,No,Yes,46,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,31.52,1449.92,Yes,25-48 months,Low (<$35),1,1,0
2230-ABCD,Female,0,No,Yes,17,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),18.33,311.61,No,13-24 months,Low (<$35),0,0,0
8239-ABCD,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,71.49,357.45,No,0-12 months,High (>$65),4,0,0
8761-ABCD,Male,0,No,Yes,9,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.06,189.54,No,0-12 months,Low (<$35),0,0,1
5118-ABCD,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,50.53,454.77,Yes,0-12 months,Mid ($35-65),2,1,0
8278-ABCD,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.24,937.64,Yes,0-12 months,High (>$65),1,1,0
6177-ABCD,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,60.26,602.6,No,0-12 months,Mid ($35-65),2,0,0
7876-ABCD,Male,0,Yes,Yes,46,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,38.78,1783.88,No,25-48 months,Mid ($35-65),2,0,0
4289-ABCD,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.8,894.4,No,13-24 months,High (>$65),3,0,0
7453-ABCD,Male,0,Yes,No,25,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.28,507.0,Yes,25-48 months,Low (<$35),0,1,0
8438-ABCD,Female,0,Yes,No,65,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),30.47,1980.55,No,49-72 months,Low (<$35),1,0,0
8154-ABCD,Male,0,No,Yes,34,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.12,2928.08,Yes,25-48 months,High (>$65),1,1,0
9881-ABCD,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,33.31,1598.88,No,25-48 months,Low (<$35),2,0,0
2972-ABCD,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.49,797.88,No,0-12 months,High (>$65),1,0,1
1374-ABCD,Female,1,No,No,14,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21.63,302.82,Yes,13-24 months,Low (<$35),0,1,0
9243-ABCD,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.71,105.42,Yes,0-12 months,Mid ($35-65),3,1,0
9636-ABCD,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.76,1173.12,Yes,0-12 months,High (>$65),4,1,0
4749-ABCD,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),29.04,580.8,Yes,13-24 months,Low (<$35),2,1,0
2111-ABCD,Female,0,Yes,No,12,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),28.35,340.2,No,0-12 months,Low (<$35),0,0,0
2940-ABCD,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,93.04,558.24,No,0-12 months,High (>$65),3,0,1
5576-ABCD,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.99,167.92,Yes,0-12 months,Low (<$35),0,1,0
3483-ABCD,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,99.86,3295.38,Yes,25-48 months,High (>$65),2,1,0
4863-ABCD,Male,1,No,No,15,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,21.0,315.0,Yes,13-24 months,Low (<$35),0,1,0
2446-ABCD,Male,0,No,Yes,26,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,1462.5,Yes,25-48 months,Mid ($35-65),2,1,0
9348-ABCD,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.59,2073.24,No,25-48 months,Mid ($35-65),1,0,0
3953-ABCD,Male,1,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.49,4024.5,Yes,49-72 months,High (>$65),3,1,0
2440-ABCD,Female,0,No,No,2,No,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,57.76,115.52,No,0-12 months,Mid ($35-65),0,0,0
2066-ABCD,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,89.18,5172.44,Yes,49-72 months,High (>$65),1,1,0
3349-ABCD,Male,0,No,No,45,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,56.92,2561.4,Yes,25-48 months,Mid ($35-65),3,1,0
8934-ABCD,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,57.91,289.55,Yes,0-12 months,Mid ($35-65),3,1,0
2408-ABCD,Male,0,No,No,63,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,22.6,1423.8,No,49-72 months,Low (<$35),0,0,0
1276-ABCD,Female,1,No,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,90.26,6047.42,Yes,49-72 months,High (>$65),4,1,0
1526-ABCD,Female,0,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),63.68,254.72,No,0-12 months,Mid ($35-65),4,0,0
8290-ABCD,Male,0,Yes,No,58,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,23.9,1386.2,No,49-72 months,Low (<$35),0,0,0
7288-ABCD,Female,0,Yes,No,54,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,64.7,3493.8,No,49-72 months,Mid ($35-65),1,0,0
7979-ABCD,Male,0,No,Yes,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,30.25,393.25,Yes,13-24 months,Low (<$35),3,1,0
6496-ABCD,Female,0,Yes,Yes,15,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,35.22,528.3,Yes,13-24 months,Mid ($35-65),2,1,0
7953-ABCD,Male,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.54,2471.58,Yes,25-48 months,High (>$65),2,1,0
8785-ABCD,Female,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),68.5,2397.5,No,25-48 months,High (>$65),1,0,0
2317-ABCD,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,53.38,2402.1,No,25-48 months,Mid ($35-65),2,0,0
7462-ABCD,Male,0,Yes,No,33,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,33.81,1115.73,Yes,25-48 months,Low (<$35),1,1,0
5106-ABCD,Male,0,No,Yes,2,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),58.38,116.76,No,0-12 months,Mid ($35-65),1,0,0
7039-ABCD,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,70.69,1272.42,No,13-24 months,High (>$65),1,0,0
3430-ABCD,Female,0,Yes,No,52,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.29,951.08,Yes,49-72 months,Low (<$35),0,1,0
3525-ABCD,Female,0,Yes,No,65,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),28.61,1859.65,No,49-72 months,Low (<$35),0,0,0
5109-ABCD,Female,1,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,67.8,2508.6,No,25-48 months,High (>$65),3,0,0
6463-ABCD,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,51.62,1961.56,No,25-48 months,Mid ($35-65),3,0,0
2234-ABCD,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,45.44,318.08,No,0-12 months,Mid ($35-65),0,0,0
6983-ABCD,Male,1,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.74,2583.68,Yes,25-48 months,High (>$65),2,1,0
4213-ABCD,Female,1,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.52,2451.76,No,25-48 months,Mid ($35-65),0,0,0
6380-ABCD,Female,1,Yes,No,17,No,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),58.43,993.31,No,13-24 months,Mid ($35-65),0,0,0
7982-ABCD,Female,0,Yes,No,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.24,536.56,No,13-24 months,Low (<$35),0,0,0
8891-ABCD,Female,0,No,No,27,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,27.56,744.12,No,25-48 months,Low (<$35),0,0,0
7583-ABCD,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,27.4,630.2,Yes,13-24 months,Low (<$35),3,1,0
1067-ABCD,Female,0,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),28.88,664.24,No,13-24 months,Low (<$35),0,0,0
1324-ABCD,Female,0,No,Yes,8,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.52,188.16,No,0-12 months,Low (<$35),0,0,1
8490-ABCD,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.74,4988.1,Yes,49-72 months,High (>$65),1,1,0
8472-ABCD,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,97.55,4194.65,No,25-48 months,High (>$65),2,0,0
6423-ABCD,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),36.13,1770.37,No,49-72 months,Mid ($35-65),2,0,0
2893-ABCD,Female,0,Yes,No,57,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,61.7,3516.9,No,49-72 months,Mid ($35-65),1,0,0
1405-ABCD,Female,1,No,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.21,3067.56,No,25-48 months,High (>$65),1,0,0
4223-ABCD,Female,0,No,Yes,39,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.89,970.71,No,25-48 months,Low (<$35),0,0,0
3822-ABCD,Male,0,No,No,42,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),28.68,1204.56,No,25-48 months,Low (<$35),0,0,0
9981-ABCD,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.95,4749.3,Yes,49-72 months,High (>$65),2,1,0
9862-ABCD,Female,0,No,No,31,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),26.07,808.17,No,25-48 months,Low (<$35),0,0,0
1442-ABCD,Female,1,No,Yes,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.46,544.14,Yes,0-12 months,Mid ($35-65),2,1,0
8335-ABCD,Male,0,Yes,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,583.0,Yes,13-24 months,Low (<$35),0,1,0
6762-ABCD,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),98.65,2564.9,No,25-48 months,High (>$65),2,0,0
5184-ABCD,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.82,4033.54,No,25-48 months,High (>$65),3,0,0
1455-ABCD,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),81.93,3359.13,No,25-48 months,High (>$65),1,0,0
2795-ABCD,Male,0,Yes,Yes,25,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,45.12,1128.0,No,25-48 months,Mid ($35-65),3,0,0
9599-ABCD,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.24,3113.28,No,49-72 months,Mid ($35-65),2,0,0
8095-ABCD,Female,0,Yes,No,17,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,21.25,361.25,No,13-24 months,Low (<$35),0,0,0
3160-ABCD,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),85.93,601.51,Yes,0-12 months,High (>$65),0,1,0
6743-ABCD,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.59,897.49,Yes,0-12 months,High (>$65),3,1,0
8022-ABCD,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,43.71,743.07,No,13-24 months,Mid ($35-65),3,0,0
3819-ABCD,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,58.0,638.0,Yes,0-12 months,Mid ($35-65),3,1,0
7015-ABCD,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),95.19,1237.47,Yes,13-24 months,High (>$65),1,1,0
4739-ABCD,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.87,637.4,No,13-24 months,Low (<$35),1,0,0
8324-ABCD,Female,0,Yes,No,12,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.74,680.88,Yes,0-12 months,Mid ($35-65),1,1,0
3211-ABCD,Male,0,Yes,No,65,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.1,4166.5,No,49-72 months,Mid ($35-65),2,0,0
4123-ABCD,Female,0,No,Yes,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,53.98,269.9,Yes,0-12 months,Mid ($35-65),2,1,0
4878-ABCD,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.14,2399.32,Yes,25-48 months,Mid ($35-65),1,1,0
9813-ABCD,Male,1,Yes,No,29,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),60.86,1764.94,No,25-48 months,Mid ($35-65),1,0,0
6932-ABCD,Female,0,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.74,1401.54,No,49-72 months,Low (<$35),0,0,0
1762-ABCD,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.19,425.52,No,0-12 months,Mid ($35-65),4,0,0
6243-ABCD,Female,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,50.77,1472.33,No,25-48 months,Mid ($35-65),4,0,0
8046-ABCD,Male,0,Yes,No,70,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,27.25,1907.5,No,49-72 months,Low (<$35),0,0,0
1783-ABCD,Female,0,Yes,Yes,63,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.11,4416.93,Yes,49-72 months,High (>$65),4,1,0
4452-ABCD,Male,0,No,Yes,59,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,62.08,3662.72,No,49-72 months,Mid ($35-65),1,0,0
2150-ABCD,Male,0,Yes,No,18,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,18.16,326.88,No,13-24 months,Low (<$35),0,0,0
2854-ABCD,Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.99,4799.52,No,25-48 months,High (>$65),3,0,0
5596-ABCD,Female,0,No,No,67,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,22.01,1474.67,No,49-72 months,Low (<$35),0,0,0
5310-ABCD,Female,0,No,No,40,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.2,968.0,No,25-48 months,Low (<$35),0,0,0
2153-ABCD,Male,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,63.35,2597.35,No,25-48 months,Mid ($35-65),3,0,0
4843-ABCD,Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,30.69,613.8,Yes,13-24 months,Low (<$35),3,1,0
9793-ABCD,Male,0,Yes,No,56,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),21.7,1215.2,No,49-72 months,Low (<$35),0,0,0
1061-ABCD,Female,0,No,No,13,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),58.49,760.37,No,13-24 months,Mid ($35-65),2,0,0
8210-ABCD,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),81.96,1885.08,No,13-24 months,High (>$65),2,0,0
9299-ABCD,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.9,2383.9,Yes,25-48 months,High (>$65),2,1,0
3637-ABCD,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.2,2301.4,No,25-48 months,Mid ($35-65),2,0,0
1384-ABCD,Female,0,Yes,No,17,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,18.16,308.72,No,13-24 months,Low (<$35),0,0,0
4394-ABCD,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,23.2,185.6,Yes,0-12 months,Low (<$35),0,1,0
1701-ABCD,Male,1,Yes,Yes,44,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,25.93,1140.92,No,25-48 months,Low (<$35),0,0,0
9163-ABCD,Male,0,No,No,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.17,423.57,No,13-24 months,Low (<$35),0,0,0
2031-ABCD,Female,1,No,No,42,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,43.62,1832.04,No,25-48 months,Mid ($35-65),2,0,0
1509-ABCD,Female,1,Yes,No,11,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.65,513.15,No,0-12 months,Mid ($35-65),5,0,1
9147-ABCD,Male,0,Yes,No,35,No,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),31.24,1093.4,No,25-48 months,Low (<$35),0,0,0
8211-ABCD,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,61.72,2345.36,Yes,25-48 months,Mid ($35-65),3,1,0
4708-ABCD,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.69,137.07,No,0-12 months,Mid ($35-65),0,0,1
2902-ABCD,Male,0,No,No,24,No,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,80.3,1927.2,No,13-24 months,High (>$65),1,0,0
8650-ABCD,Female,0,No,No,9,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.64,221.76,No,0-12 months,Low (<$35),0,0,1
8599-ABCD,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),55.7,222.8,No,0-12 months,Mid ($35-65),1,0,0
1717-ABCD,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.69,6601.68,No,49-72 months,High (>$65),1,0,0
1178-ABCD,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),62.69,1441.87,No,13-24 months,Mid ($35-65),3,0,0
5676-ABCD,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.02,1889.18,Yes,49-72 months,Low (<$35),1,1,0
9064-ABCD,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,85.73,1543.14,Yes,13-24 months,High (>$65),1,1,0
4161-ABCD,Male,0,Yes,No,49,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.99,1322.51,No,49-72 months,Low (<$35),0,0,0
4342-ABCD,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.54,2779.7,No,49-72 months,Mid ($35-65),1,0,0
9882-ABCD,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,83.2,3577.6,Yes,25-48 months,High (>$65),1,1,0
9532-ABCD,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),89.65,3048.1,Yes,25-48 months,High (>$65),0,1,0
7756-ABCD,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,33.48,1004.4,Yes,25-48 months,Low (<$35),1,1,0
8440-ABCD,Male,1,Yes,No,25,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,27.03,675.75,Yes,25-48 months,Low (<$35),0,1,0
8423-ABCD,Male,0,No,No,67,No,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.45,1705.15,No,49-72 months,Low (<$35),0,0,0
5190-ABCD,Male,1,Yes,No,60,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),27.4,1644.0,No,49-72 months,Low (<$35),0,0,0
7864-ABCD,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,84.18,5892.6,No,49-72 months,High (>$65),1,0,0
2107-ABCD,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.55,679.95,Yes,0-12 months,High (>$65),3,1,0
2076-ABCD,Male,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,60.29,3195.37,Yes,49-72 months,Mid ($35-65),2,1,0
6528-ABCD,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,66.5,4522.0,No,49-72 months,High (>$65),3,0,0
7846-ABCD,Female,0,No,No,13,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.1,261.3,No,13-24 months,Low (<$35),0,0,0
9577-ABCD,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,32.45,129.8,No,0-12 months,Low (<$35),1,0,0
5228-ABCD,Female,0,No,Yes,54,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.04,1514.16,No,49-72 months,Low (<$35),0,0,0
9047-ABCD,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.05,2339.05,Yes,25-48 months,Mid ($35-65),4,1,0
1194-ABCD,Female,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.51,2471.11,Yes,49-72 months,Mid ($35-65),3,1,0
7903-ABCD,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),28.92,289.2,No,0-12 months,Low (<$35),4,0,0
1766-ABCD,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,65.72,3811.76,Yes,49-72 months,High (>$65),2,1,0
3859-ABCD,Male,0,No,No,14,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),28.08,393.12,No,13-24 months,Low (<$35),3,0,0
7816-ABCD,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,35.95,395.45,Yes,0-12 months,Mid ($35-65),1,1,0
8909-ABCD,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.38,3680.42,Yes,49-72 months,Mid ($35-65),4,1,0
7378-ABCD,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.68,3920.64,Yes,25-48 months,High (>$65),2,1,0
7987-ABCD,Male,0,No,No,38,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,36.19,1375.22,Yes,25-48 months,Mid ($35-65),2,1,0
8187-ABCD,Male,1,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),77.44,2013.44,No,25-48 months,High (>$65),3,0,0
7796-ABCD,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,79.79,5106.56,No,49-72 months,High (>$65),4,0,0
2558-ABCD,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.74,2036.72,Yes,25-48 months,High (>$65),2,1,0
